Timestamp,Flow (SLPM),Total Flow (NCM),Temperature (°C),Battery
2025-09-27 11:14:07,7.50,0.325,23.1,100% (Good)
2025-09-27 11:14:08,16.54,0.341,25.1,100% (Good)
2025-09-27 11:14:09,10.94,0.352,25.1,100% (Good)
2025-09-27 11:14:10,11.35,0.363,25.1,100% (Good)
2025-09-27 11:14:11,1.58,0.365,25.1,100% (Good)
2025-09-27 11:14:12,4.90,0.370,25.1,100% (Good)
2025-09-27 11:14:13,14.85,0.385,24.0,100% (Good)
2025-09-27 11:14:14,0.67,0.385,24.0,100% (Good)
2025-09-27 11:14:15,2.46,0.388,24.0,100% (Good)
2025-09-27 11:14:16,19.55,0.407,24.0,100% (Good)
2025-09-27 11:14:17,14.29,0.422,24.0,100% (Good)
2025-09-27 11:14:18,14.87,0.437,29.8,100% (Good)
2025-09-27 11:14:19,14.58,0.451,29.8,100% (Good)
2025-09-27 11:14:20,4.00,0.455,29.8,100% (Good)
2025-09-27 11:14:21,5.69,0.461,29.8,100% (Good)
2025-09-27 11:14:22,15.37,0.476,29.8,100% (Good)
2025-09-27 11:14:23,16.63,0.493,25.3,100% (Good)
2025-09-27 11:14:24,17.40,0.510,25.3,100% (Good)
2025-09-27 11:14:26,16.52,0.527,25.3,100% (Good)
2025-09-27 11:14:27,3.97,0.531,25.3,100% (Good)
2025-09-27 11:14:28,17.73,0.548,25.3,100% (Good)
2025-09-27 11:14:29,15.20,0.564,20.2,100% (Good)
2025-09-27 11:14:30,8.11,0.572,20.2,100% (Good)
2025-09-27 11:14:31,12.97,0.585,20.2,100% (Good)
2025-09-27 11:14:32,13.46,0.598,20.2,100% (Good)
2025-09-27 11:14:33,1.80,0.600,20.2,100% (Good)
2025-09-27 11:14:34,9.43,0.609,27.3,100% (Good)
2025-09-27 11:14:35,15.38,0.625,27.3,100% (Good)
2025-09-27 11:14:36,2.13,0.627,27.3,100% (Good)
2025-09-27 11:14:37,16.63,0.644,27.3,100% (Good)
2025-09-27 11:14:38,8.04,0.652,27.3,100% (Good)
2025-09-27 11:14:39,7.13,0.659,27.0,100% (Good)
2025-09-27 11:14:40,8.83,0.668,27.0,100% (Good)
2025-09-27 11:14:41,19.98,0.687,27.0,100% (Good)
2025-09-27 11:14:42,8.46,0.696,27.0,100% (Good)
2025-09-27 11:14:43,9.56,0.706,27.0,100% (Good)
2025-09-27 11:14:44,15.42,0.721,24.3,100% (Good)
2025-09-27 11:14:45,9.99,0.731,24.3,100% (Good)
2025-09-27 11:14:46,10.12,0.741,24.3,100% (Good)
2025-09-27 11:14:47,3.02,0.744,24.3,100% (Good)
2025-09-27 11:14:48,13.22,0.757,24.3,100% (Good)
2025-09-27 11:14:49,0.81,0.758,20.6,100% (Good)
2025-09-27 11:14:50,6.54,0.765,20.6,100% (Good)
2025-09-27 11:14:51,4.93,0.770,20.6,100% (Good)
2025-09-27 11:14:52,1.24,0.771,20.6,100% (Good)
2025-09-27 11:14:53,11.49,0.782,20.6,100% (Good)
2025-09-27 11:14:54,7.54,0.790,25.3,100% (Good)
2025-09-27 11:14:55,3.06,0.793,25.3,100% (Good)
2025-09-27 11:14:56,3.89,0.797,25.3,100% (Good)
2025-09-27 11:14:57,9.66,0.806,25.3,100% (Good)
2025-09-27 11:14:58,4.72,0.811,25.3,100% (Good)
2025-09-27 11:14:59,10.78,0.822,26.4,100% (Good)
2025-09-27 11:15:00,11.45,0.833,26.4,100% (Good)
2025-09-27 11:15:01,6.80,0.840,26.4,100% (Good)
2025-09-27 11:15:02,17.97,0.858,26.4,100% (Good)
2025-09-27 11:15:03,11.51,0.870,26.4,100% (Good)
2025-09-27 11:15:04,9.86,0.880,26.7,100% (Good)
2025-09-27 11:15:05,6.68,0.886,26.7,100% (Good)
2025-09-27 11:15:06,7.81,0.894,26.7,100% (Good)
2025-09-27 11:15:07,11.92,0.906,26.7,100% (Good)
2025-09-27 11:15:08,0.76,0.907,26.7,100% (Good)
2025-09-27 11:15:09,15.09,0.922,27.9,100% (Good)
2025-09-27 11:15:10,18.53,0.940,27.9,100% (Good)
2025-09-27 11:15:11,13.62,0.954,27.9,100% (Good)
2025-09-27 11:15:12,19.47,0.973,27.9,100% (Good)
2025-09-27 11:15:13,14.73,0.988,27.9,100% (Good)
2025-09-27 11:15:14,2.15,0.990,21.4,100% (Good)
2025-09-27 11:15:15,9.65,1.000,21.4,100% (Good)
2025-09-27 11:15:16,14.75,1.015,21.4,100% (Good)
2025-09-27 11:15:17,7.10,1.022,21.4,100% (Good)
2025-09-27 11:15:18,2.47,1.024,21.4,100% (Good)
2025-09-27 11:15:19,19.40,1.044,26.8,100% (Good)
2025-09-27 11:15:20,8.53,1.052,26.8,100% (Good)
2025-09-27 11:15:21,17.39,1.070,26.8,100% (Good)
2025-09-27 11:15:22,2.72,1.072,26.8,100% (Good)
2025-09-27 11:15:23,5.82,1.078,26.8,100% (Good)
2025-09-27 11:15:24,5.25,1.083,27.4,100% (Good)
2025-09-27 11:15:25,18.68,1.102,27.4,100% (Good)
2025-09-27 11:15:26,1.48,1.104,27.4,100% (Good)
2025-09-27 11:15:27,13.26,1.117,27.4,100% (Good)
2025-09-27 11:15:28,19.97,1.137,27.4,100% (Good)
2025-09-27 11:15:29,12.02,1.149,20.2,100% (Good)
2025-09-27 11:15:30,10.62,1.159,20.2,100% (Good)
2025-09-27 11:15:31,7.92,1.167,20.2,100% (Good)
2025-09-27 11:15:32,18.30,1.186,20.2,100% (Good)
2025-09-27 11:15:33,16.87,1.202,20.2,100% (Good)
2025-09-27 11:15:34,14.23,1.217,26.7,100% (Good)
2025-09-27 11:15:35,18.26,1.235,26.7,100% (Good)
2025-09-27 11:15:36,13.73,1.249,26.7,100% (Good)
2025-09-27 11:15:37,15.99,1.265,26.7,100% (Good)
2025-09-27 11:15:38,2.62,1.267,26.7,100% (Good)
2025-09-27 11:15:39,17.54,1.285,20.7,100% (Good)
2025-09-27 11:15:40,15.08,1.300,20.7,100% (Good)
2025-09-27 11:15:41,12.96,1.313,20.7,100% (Good)
2025-09-27 11:15:42,18.51,1.331,20.7,100% (Good)
2025-09-27 11:15:43,12.18,1.344,20.7,100% (Good)
2025-09-27 11:15:44,12.09,1.356,27.4,100% (Good)
2025-09-27 11:15:45,6.96,1.363,27.4,100% (Good)
2025-09-27 11:15:46,11.08,1.374,27.4,100% (Good)
2025-09-27 11:15:47,15.64,1.389,27.4,100% (Good)
2025-09-27 11:15:48,10.54,1.400,27.4,100% (Good)
2025-09-27 11:15:49,3.00,1.403,23.7,100% (Good)
2025-09-27 11:15:50,19.17,1.422,23.7,100% (Good)
2025-09-27 11:15:51,19.03,1.441,23.7,100% (Good)
2025-09-27 11:15:52,12.40,1.453,23.7,100% (Good)
2025-09-27 11:15:53,4.59,1.458,23.7,100% (Good)
2025-09-27 11:15:54,3.50,1.462,27.5,100% (Good)
2025-09-27 11:15:56,7.72,1.469,27.5,100% (Good)
2025-09-27 11:15:57,4.38,1.474,27.5,100% (Good)
2025-09-27 11:15:58,14.82,1.489,27.5,100% (Good)
2025-09-27 11:15:59,7.85,1.496,27.5,100% (Good)
2025-09-27 11:16:00,2.98,1.499,22.0,100% (Good)
2025-09-27 11:16:01,7.10,1.506,22.0,100% (Good)
2025-09-27 11:16:02,3.46,1.510,22.0,100% (Good)
2025-09-27 11:16:03,15.93,1.526,22.0,100% (Good)
2025-09-27 11:16:04,2.62,1.528,22.0,100% (Good)
2025-09-27 11:16:05,4.36,1.533,21.4,100% (Good)
2025-09-27 11:16:06,4.48,1.537,21.4,100% (Good)
2025-09-27 11:16:07,2.78,1.540,21.4,100% (Good)
2025-09-27 11:16:08,4.11,1.544,21.4,100% (Good)
2025-09-27 11:16:09,8.79,1.553,21.4,100% (Good)
2025-09-27 11:16:10,4.04,1.557,22.1,100% (Good)
2025-09-27 11:16:11,14.23,1.571,22.1,100% (Good)
2025-09-27 11:16:12,9.56,1.581,22.1,100% (Good)
2025-09-27 11:16:13,16.76,1.598,22.1,100% (Good)
2025-09-27 11:16:14,12.21,1.610,22.1,100% (Good)
2025-09-27 11:16:15,18.12,1.628,24.8,100% (Good)
2025-09-27 11:16:16,12.15,1.640,24.8,100% (Good)
2025-09-27 11:16:17,10.98,1.651,24.8,100% (Good)
2025-09-27 11:16:18,17.57,1.669,24.8,100% (Good)
2025-09-27 11:16:19,12.96,1.682,24.8,100% (Good)
2025-09-27 11:16:20,4.21,1.686,26.7,100% (Good)
2025-09-27 11:16:21,19.64,1.705,26.7,100% (Good)
2025-09-27 11:16:22,18.89,1.724,26.7,100% (Good)
2025-09-27 11:16:23,9.70,1.734,26.7,100% (Good)
2025-09-27 11:16:24,13.47,1.747,26.7,100% (Good)
2025-09-27 11:16:25,0.62,1.748,21.0,100% (Good)
2025-09-27 11:16:26,7.05,1.755,21.0,100% (Good)
2025-09-27 11:16:27,13.16,1.768,21.0,100% (Good)
2025-09-27 11:16:28,5.78,1.774,21.0,100% (Good)
2025-09-27 11:16:29,9.34,1.783,21.0,100% (Good)
2025-09-27 11:16:30,6.82,1.790,25.0,100% (Good)
2025-09-27 11:16:31,3.47,1.794,25.0,100% (Good)
2025-09-27 11:16:32,6.48,1.800,25.0,100% (Good)
2025-09-27 11:16:33,14.00,1.814,25.0,100% (Good)
2025-09-27 11:16:34,1.15,1.815,25.0,100% (Good)
2025-09-27 11:16:35,1.66,1.817,29.7,100% (Good)
2025-09-27 11:16:36,17.48,1.834,29.7,100% (Good)
2025-09-27 11:16:37,17.59,1.852,29.7,100% (Good)
2025-09-27 11:16:38,12.70,1.865,29.7,100% (Good)
2025-09-27 11:16:39,18.06,1.883,29.7,100% (Good)
2025-09-27 11:16:40,2.24,1.885,27.0,100% (Good)
2025-09-27 11:16:41,9.35,1.894,27.0,100% (Good)
2025-09-27 11:16:42,9.94,1.904,27.0,100% (Good)
2025-09-27 11:16:43,18.39,1.923,27.0,100% (Good)
2025-09-27 11:16:44,0.64,1.923,27.0,100% (Good)
2025-09-27 11:16:45,10.74,1.934,26.7,100% (Good)
2025-09-27 11:16:46,19.27,1.953,26.7,100% (Good)
2025-09-27 11:16:47,13.86,1.967,26.7,100% (Good)
2025-09-27 11:16:48,18.78,1.986,26.7,100% (Good)
2025-09-27 11:16:49,10.43,1.996,26.7,100% (Good)
2025-09-27 11:16:50,2.61,1.999,22.5,100% (Good)
2025-09-27 11:16:51,6.68,2.006,22.5,100% (Good)
2025-09-27 11:16:52,11.86,2.018,22.5,100% (Good)
2025-09-27 11:16:53,14.94,2.033,22.5,100% (Good)
2025-09-27 11:16:54,15.32,2.048,22.5,100% (Good)
2025-09-27 11:16:55,19.38,2.067,28.4,100% (Good)
2025-09-27 11:16:56,9.03,2.076,28.4,100% (Good)
2025-09-27 11:16:57,5.10,2.081,28.4,100% (Good)
2025-09-27 11:16:58,5.67,2.087,28.4,100% (Good)
2025-09-27 11:16:59,1.85,2.089,28.4,100% (Good)
2025-09-27 11:17:00,11.31,2.100,30.0,100% (Good)
2025-09-27 11:17:01,7.65,2.108,30.0,100% (Good)
2025-09-27 11:17:02,19.86,2.128,30.0,100% (Good)
2025-09-27 11:17:03,15.04,2.143,30.0,100% (Good)
2025-09-27 11:17:04,17.80,2.161,30.0,100% (Good)
2025-09-27 11:17:05,8.57,2.169,22.4,100% (Good)
2025-09-27 11:17:06,18.01,2.187,22.4,100% (Good)
2025-09-27 11:17:07,1.05,2.188,22.4,100% (Good)
2025-09-27 11:17:08,9.13,2.197,22.4,100% (Good)
2025-09-27 11:17:09,14.44,2.212,22.4,100% (Good)
2025-09-27 11:17:10,17.36,2.229,20.4,100% (Good)
2025-09-27 11:17:11,15.43,2.245,20.4,100% (Good)
2025-09-27 11:17:12,17.18,2.262,20.4,100% (Good)
2025-09-27 11:17:13,11.23,2.273,20.4,100% (Good)
2025-09-27 11:17:14,4.07,2.277,20.4,100% (Good)
2025-09-27 11:17:15,11.62,2.289,24.6,100% (Good)
2025-09-27 11:17:16,7.55,2.296,24.6,100% (Good)
2025-09-27 11:17:17,15.38,2.312,24.6,100% (Good)
2025-09-27 11:17:19,19.29,2.331,24.6,100% (Good)
2025-09-27 11:17:20,13.79,2.345,24.6,100% (Good)
2025-09-27 11:17:21,16.32,2.361,25.5,100% (Good)
2025-09-27 11:17:22,8.50,2.369,25.5,100% (Good)
2025-09-27 11:17:23,5.54,2.375,25.5,100% (Good)
2025-09-27 11:17:24,13.86,2.389,25.5,100% (Good)
2025-09-27 11:17:25,0.73,2.390,25.5,100% (Good)
2025-09-27 11:17:26,16.29,2.406,23.3,100% (Good)
2025-09-27 11:17:27,1.44,2.407,23.3,100% (Good)
2025-09-27 11:17:28,16.07,2.423,23.3,100% (Good)
2025-09-27 11:17:29,15.39,2.439,23.3,100% (Good)
2025-09-27 11:17:30,10.58,2.449,23.3,100% (Good)
2025-09-27 11:17:31,15.97,2.465,27.7,100% (Good)
2025-09-27 11:17:32,19.05,2.484,27.7,100% (Good)
2025-09-27 11:17:33,11.86,2.496,27.7,100% (Good)
2025-09-27 11:17:34,18.51,2.515,27.7,100% (Good)
2025-09-27 11:17:35,14.93,2.530,27.7,100% (Good)
2025-09-27 11:17:36,3.61,2.533,27.3,100% (Good)
2025-09-27 11:17:37,7.61,2.541,27.3,100% (Good)
2025-09-27 11:17:38,11.27,2.552,27.3,100% (Good)
2025-09-27 11:17:39,15.78,2.568,27.3,100% (Good)
2025-09-27 11:17:40,0.88,2.569,27.3,100% (Good)
2025-09-27 11:17:41,18.55,2.587,26.1,99% (Good)
2025-09-27 11:17:42,3.21,2.591,26.1,99% (Good)
2025-09-27 11:17:43,18.54,2.609,26.1,99% (Good)
2025-09-27 11:17:44,12.25,2.621,26.1,99% (Good)
2025-09-27 11:17:45,17.28,2.639,26.1,99% (Good)
2025-09-27 11:17:46,11.86,2.651,20.6,99% (Good)
2025-09-27 11:17:47,1.90,2.652,20.6,99% (Good)
2025-09-27 11:17:48,1.18,2.654,20.6,99% (Good)
2025-09-27 11:17:49,9.05,2.663,20.6,99% (Good)
2025-09-27 11:17:50,6.15,2.669,20.6,99% (Good)
2025-09-27 11:17:51,10.87,2.680,27.8,99% (Good)
2025-09-27 11:17:52,12.21,2.692,27.8,99% (Good)
2025-09-27 11:17:53,7.82,2.700,27.8,99% (Good)
2025-09-27 11:17:54,10.00,2.710,27.8,99% (Good)
2025-09-27 11:17:55,8.98,2.719,27.8,99% (Good)
2025-09-27 11:17:56,18.10,2.737,24.8,99% (Good)
2025-09-27 11:17:57,3.25,2.740,24.8,99% (Good)
2025-09-27 11:17:58,16.36,2.756,24.8,99% (Good)
2025-09-27 11:17:59,6.89,2.763,24.8,99% (Good)
2025-09-27 11:18:00,3.04,2.766,24.8,99% (Good)
2025-09-27 11:18:01,10.92,2.777,27.6,99% (Good)
2025-09-27 11:18:02,8.34,2.786,27.6,99% (Good)
2025-09-27 11:18:03,7.98,2.794,27.6,99% (Good)
2025-09-27 11:18:04,12.25,2.806,27.6,99% (Good)
2025-09-27 11:18:05,16.28,2.822,27.6,99% (Good)
2025-09-27 11:18:06,9.70,2.832,20.6,99% (Good)
2025-09-27 11:18:07,6.99,2.839,20.6,99% (Good)
2025-09-27 11:18:08,18.93,2.858,20.6,99% (Good)
2025-09-27 11:18:09,6.88,2.865,20.6,99% (Good)
2025-09-27 11:18:10,5.93,2.871,20.6,99% (Good)
2025-09-27 11:18:11,19.99,2.891,27.8,99% (Good)
2025-09-27 11:18:12,6.45,2.897,27.8,99% (Good)
2025-09-27 11:18:13,12.32,2.909,27.8,99% (Good)
2025-09-27 11:18:14,4.92,2.914,27.8,99% (Good)
2025-09-27 11:18:15,9.18,2.923,27.8,99% (Good)
2025-09-27 11:18:16,17.56,2.941,27.7,99% (Good)
2025-09-27 11:18:17,17.91,2.959,27.7,99% (Good)
2025-09-27 11:18:19,8.62,2.967,27.7,99% (Good)
2025-09-27 11:18:20,15.05,2.983,27.7,99% (Good)
2025-09-27 11:18:21,9.44,2.992,27.7,99% (Good)
2025-09-27 11:18:22,9.63,3.002,22.4,99% (Good)
2025-09-27 11:18:23,6.21,3.008,22.4,99% (Good)
2025-09-27 11:18:24,0.73,3.009,22.4,99% (Good)
2025-09-27 11:18:25,3.31,3.012,22.4,99% (Good)
2025-09-27 11:18:26,2.21,3.014,22.4,99% (Good)
2025-09-27 11:18:27,11.96,3.026,23.6,99% (Good)
2025-09-27 11:18:28,4.62,3.031,23.6,99% (Good)
2025-09-27 11:18:29,3.43,3.034,23.6,99% (Good)
2025-09-27 11:18:30,5.04,3.039,23.6,99% (Good)
2025-09-27 11:18:31,18.62,3.058,23.6,99% (Good)
2025-09-27 11:18:32,7.78,3.066,22.6,99% (Good)
2025-09-27 11:18:33,19.78,3.085,22.6,99% (Good)
2025-09-27 11:18:34,7.50,3.093,22.6,99% (Good)
2025-09-27 11:18:35,6.05,3.099,22.6,99% (Good)
2025-09-27 11:18:36,14.57,3.113,22.6,99% (Good)
2025-09-27 11:18:37,7.16,3.121,21.1,99% (Good)
2025-09-27 11:18:38,7.44,3.128,21.1,99% (Good)
2025-09-27 11:18:39,1.50,3.130,21.1,99% (Good)
2025-09-27 11:18:40,18.98,3.148,21.1,99% (Good)
2025-09-27 11:18:41,11.29,3.160,21.1,99% (Good)
2025-09-27 11:18:42,19.83,3.180,26.0,99% (Good)
2025-09-27 11:18:43,15.93,3.196,26.0,99% (Good)
2025-09-27 11:18:44,9.48,3.205,26.0,99% (Good)
2025-09-27 11:18:45,12.21,3.217,26.0,99% (Good)
2025-09-27 11:18:46,5.02,3.222,26.0,99% (Good)
2025-09-27 11:18:47,3.90,3.226,26.3,99% (Good)
2025-09-27 11:18:48,2.47,3.229,26.3,99% (Good)
2025-09-27 11:18:49,17.31,3.246,26.3,99% (Good)
2025-09-27 11:18:50,7.16,3.253,26.3,99% (Good)
2025-09-27 11:18:51,16.54,3.270,26.3,99% (Good)
2025-09-27 11:18:52,17.37,3.287,25.9,99% (Good)
2025-09-27 11:18:53,15.27,3.302,25.9,99% (Good)
2025-09-27 11:18:54,8.13,3.310,25.9,99% (Good)
2025-09-27 11:18:55,10.63,3.321,25.9,99% (Good)
2025-09-27 11:18:56,18.91,3.340,25.9,99% (Good)
2025-09-27 11:18:57,3.66,3.344,24.9,99% (Good)
2025-09-27 11:18:58,15.82,3.359,24.9,99% (Good)
2025-09-27 11:18:59,15.91,3.375,24.9,99% (Good)
2025-09-27 11:19:00,5.94,3.381,24.9,99% (Good)
2025-09-27 11:19:01,13.24,3.395,24.9,99% (Good)
2025-09-27 11:19:02,17.83,3.412,29.5,99% (Good)
2025-09-27 11:19:03,19.28,3.432,29.5,99% (Good)
2025-09-27 11:19:04,12.68,3.444,29.5,99% (Good)
