Timestamp,Flow (SLPM),Total Flow (NCM),Temperature (°C),Battery
2025-09-26 08:23:56,3.29,3.386,27.2,99% (Good)
2025-09-26 08:23:57,4.15,3.390,27.2,99% (Good)
2025-09-26 08:23:58,4.78,3.395,27.2,99% (Good)
2025-09-26 08:23:59,9.16,3.404,27.2,99% (Good)
2025-09-26 08:24:00,3.80,3.407,27.2,99% (Good)
2025-09-26 08:24:01,5.26,3.413,26.0,99% (Good)
2025-09-26 08:24:02,17.34,3.430,26.0,99% (Good)
2025-09-26 08:24:03,12.81,3.443,26.0,99% (Good)
2025-09-26 08:24:04,19.74,3.463,26.0,99% (Good)
2025-09-26 08:24:05,4.28,3.467,26.0,99% (Good)
2025-09-26 08:24:06,2.04,3.469,22.7,99% (Good)
2025-09-26 08:24:07,0.94,3.470,22.7,99% (Good)
2025-09-26 08:24:08,2.33,3.472,22.7,99% (Good)
2025-09-26 08:24:09,13.57,3.486,22.7,99% (Good)
2025-09-26 08:24:10,14.15,3.500,22.7,99% (Good)
2025-09-26 08:24:11,13.03,3.513,27.2,99% (Good)
2025-09-26 08:24:12,17.95,3.531,27.2,99% (Good)
2025-09-26 08:24:13,12.63,3.544,27.2,99% (Good)
2025-09-26 08:24:14,18.96,3.563,27.2,99% (Good)
2025-09-26 08:24:15,1.23,3.564,27.2,99% (Good)
2025-09-26 08:24:16,7.92,3.572,25.4,99% (Good)
2025-09-26 08:24:17,19.83,3.591,25.4,99% (Good)
2025-09-26 08:24:18,2.39,3.594,25.4,99% (Good)
2025-09-26 08:24:19,18.91,3.613,25.4,99% (Good)
2025-09-26 08:24:20,14.82,3.628,25.4,99% (Good)
2025-09-26 08:24:21,12.66,3.640,23.8,99% (Good)
2025-09-26 08:24:22,16.88,3.657,23.8,99% (Good)
2025-09-26 08:24:23,0.56,3.658,23.8,99% (Good)
2025-09-26 08:24:24,8.19,3.666,23.8,99% (Good)
2025-09-26 08:24:25,12.39,3.678,23.8,99% (Good)
2025-09-26 08:24:26,3.07,3.681,20.1,99% (Good)
2025-09-26 08:24:27,12.65,3.694,20.1,99% (Good)
2025-09-26 08:24:28,18.51,3.713,20.1,99% (Good)
2025-09-26 08:24:29,4.54,3.717,20.1,99% (Good)
2025-09-26 08:24:30,8.49,3.726,20.1,99% (Good)
2025-09-26 08:24:31,11.90,3.737,26.1,99% (Good)
2025-09-26 08:24:33,5.59,3.743,26.1,99% (Good)
2025-09-26 08:24:34,4.02,3.747,26.1,99% (Good)
2025-09-26 08:24:35,1.48,3.749,26.1,99% (Good)
2025-09-26 08:24:36,17.15,3.766,26.1,99% (Good)
2025-09-26 08:24:37,7.68,3.773,28.2,99% (Good)
2025-09-26 08:24:38,5.26,3.779,28.2,99% (Good)
2025-09-26 08:24:39,8.13,3.787,28.2,99% (Good)
2025-09-26 08:24:40,0.98,3.788,28.2,99% (Good)
2025-09-26 08:24:41,2.14,3.790,28.2,99% (Good)
2025-09-26 08:24:42,12.38,3.802,23.7,99% (Good)
2025-09-26 08:24:43,3.95,3.806,23.7,99% (Good)
2025-09-26 08:24:44,9.69,3.816,23.7,99% (Good)
2025-09-26 08:24:45,17.08,3.833,23.7,99% (Good)
2025-09-26 08:24:46,7.51,3.840,23.7,99% (Good)
2025-09-26 08:24:47,14.31,3.855,26.0,99% (Good)
2025-09-26 08:24:48,2.27,3.857,26.0,99% (Good)
2025-09-26 08:24:49,1.40,3.858,26.0,99% (Good)
2025-09-26 08:24:50,3.01,3.861,26.0,99% (Good)
2025-09-26 08:24:51,5.97,3.867,26.0,99% (Good)
2025-09-26 08:24:52,15.26,3.883,26.7,99% (Good)
2025-09-26 08:24:53,9.70,3.892,26.7,99% (Good)
2025-09-26 08:24:54,5.30,3.898,26.7,99% (Good)
2025-09-26 08:24:55,10.25,3.908,26.7,99% (Good)
2025-09-26 08:24:56,3.40,3.911,26.7,99% (Good)
2025-09-26 08:24:57,3.60,3.915,22.7,99% (Good)
2025-09-26 08:24:58,17.12,3.932,22.7,99% (Good)
2025-09-26 08:24:59,2.80,3.935,22.7,99% (Good)
2025-09-26 08:25:00,0.58,3.935,22.7,99% (Good)
2025-09-26 08:25:01,18.27,3.954,22.7,99% (Good)
2025-09-26 08:25:02,2.35,3.956,28.8,99% (Good)
2025-09-26 08:25:03,17.04,3.973,28.8,99% (Good)
2025-09-26 08:25:04,7.04,3.980,28.8,99% (Good)
2025-09-26 08:25:05,1.42,3.982,28.8,99% (Good)
2025-09-26 08:25:06,14.25,3.996,28.8,99% (Good)
2025-09-26 08:25:07,17.91,4.014,26.0,99% (Good)
2025-09-26 08:25:08,17.03,4.031,26.0,99% (Good)
2025-09-26 08:25:09,11.17,4.042,26.0,99% (Good)
2025-09-26 08:25:10,2.79,4.045,26.0,99% (Good)
2025-09-26 08:25:11,16.61,4.061,26.0,99% (Good)
2025-09-26 08:25:12,4.82,4.066,28.2,99% (Good)
2025-09-26 08:25:13,13.86,4.080,28.2,99% (Good)
2025-09-26 08:25:15,5.36,4.085,28.2,99% (Good)
2025-09-26 08:25:16,14.71,4.100,28.2,99% (Good)
2025-09-26 08:25:17,14.75,4.115,28.2,99% (Good)
2025-09-26 08:25:18,18.84,4.134,21.8,99% (Good)
2025-09-26 08:25:19,11.31,4.145,21.8,99% (Good)
2025-09-26 08:25:20,15.58,4.161,21.8,99% (Good)
2025-09-26 08:25:21,6.54,4.167,21.8,99% (Good)
2025-09-26 08:25:22,7.96,4.175,21.8,99% (Good)
2025-09-26 08:25:23,3.51,4.179,27.8,99% (Good)
2025-09-26 08:25:24,16.26,4.195,27.8,99% (Good)
2025-09-26 08:25:25,12.70,4.208,27.8,99% (Good)
2025-09-26 08:25:26,7.10,4.215,27.8,99% (Good)
2025-09-26 08:25:27,5.53,4.220,27.8,99% (Good)
2025-09-26 08:25:29,10.70,4.231,27.0,99% (Good)
2025-09-26 08:25:30,11.41,4.242,27.0,99% (Good)
2025-09-26 08:25:31,14.47,4.257,27.0,99% (Good)
2025-09-26 08:25:32,19.26,4.276,27.0,99% (Good)
2025-09-26 08:25:33,6.82,4.283,27.0,99% (Good)
2025-09-26 08:25:34,6.36,4.289,20.8,99% (Good)
2025-09-26 08:25:35,7.64,4.297,20.8,99% (Good)
2025-09-26 08:25:36,6.25,4.303,20.8,99% (Good)
2025-09-26 08:25:37,7.72,4.311,20.8,99% (Good)
2025-09-26 08:25:38,6.11,4.317,20.8,99% (Good)
2025-09-26 08:25:39,14.82,4.332,22.7,99% (Good)
2025-09-26 08:25:40,2.20,4.334,22.7,99% (Good)
2025-09-26 08:25:41,9.62,4.344,22.7,99% (Good)
2025-09-26 08:25:42,3.85,4.347,22.7,99% (Good)
2025-09-26 08:25:43,13.87,4.361,22.7,99% (Good)
